season,week,game_id,away_team,home_team,away_off_rank,away_def_rank,home_off_rank,home_def_rank,away_score,home_score
2018,17,2018_17_CAR_NO,CAR,NO,17,20,2,8,33,14
2018,17,2018_17_CHI_MIN,CHI,MIN,9,3,16,7,24,10
2018,17,2018_17_CIN_PIT,CIN,PIT,15,30,4,14,13,16
2018,17,2018_17_CLE_BAL,CLE,BAL,18,19,14,1,24,26
2018,17,2018_17_DAL_NYG,DAL,NYG,23,4,19,22,36,35
2018,17,2018_17_DET_GB,DET,GB,25,18,12,21,31,0
2018,17,2018_17_IND_TEN,IND,TEN,7,12,25,2,33,17
2018,17,2018_17_JAX_HOU,JAX,HOU,28,5,10,6,3,20
2018,17,2018_17_LAC_DEN,LAC,DEN,5,8,21,11,23,9
2018,17,2018_17_MIA_BUF,MIA,BUF,24,24,29,17,17,42
2018,17,2018_17_NYJ_NE,NYJ,NE,20,26,8,9,3,38
2018,17,2018_17_OAK_KC,OAK,KC,26,29,1,27,3,35
2018,17,2018_17_PHI_WAS,PHI,WAS,17,15,27,13,24,0
2018,17,2018_17_SF_LA,SF,LA,22,23,3,16,32,48
2019,1,2019_01_ATL_MIN,ATL,MIN,1,1,1,1,12,28
2019,1,2019_01_BAL_MIA,BAL,MIA,1,1,1,1,59,10
2019,1,2019_01_BUF_NYJ,BUF,NYJ,1,1,1,1,17,16
2019,1,2019_01_CIN_SEA,CIN,SEA,1,1,1,1,20,21
2019,1,2019_01_DEN_OAK,DEN,OAK,1,1,1,1,16,24
2019,1,2019_01_DET_ARI,DET,ARI,1,1,1,1,27,27
2019,1,2019_01_GB_CHI,GB,CHI,1,1,1,1,10,3
2019,1,2019_01_HOU_NO,HOU,NO,1,1,1,1,28,30
2019,1,2019_01_IND_LAC,IND,LAC,1,1,1,1,24,30
2019,1,2019_01_KC_JAX,KC,JAX,1,1,1,1,40,26
2019,1,2019_01_LA_CAR,LA,CAR,1,1,1,1,30,27
2019,1,2019_01_NYG_DAL,NYG,DAL,1,1,1,1,17,35
2019,1,2019_01_PIT_NE,PIT,NE,1,1,1,1,3,33
2019,1,2019_01_SF_TB,SF,TB,1,1,1,1,31,17
2019,1,2019_01_TEN_CLE,TEN,CLE,1,1,1,1,43,13
2019,1,2019_01_WAS_PHI,WAS,PHI,1,1,1,1,27,32
2019,2,2019_02_ARI_BAL,ARI,BAL,10,11,1,2,17,23
2019,2,2019_02_BUF_NYG,BUF,NYG,15,5,15,17,28,14
2019,2,2019_02_CHI_DEN,CHI,DEN,20,2,16,9,16,14
2019,2,2019_02_CLE_NYJ,CLE,NYJ,17,19,16,6,23,3
2019,2,2019_02_DAL_WAS,DAL,WAS,4,6,10,15,31,21
2019,2,2019_02_IND_TEN,IND,TEN,12,13,2,4,19,17
2019,2,2019_02_JAX_HOU,JAX,HOU,11,18,9,13,12,13
2019,2,2019_02_KC_OAK,KC,OAK,3,10,12,5,28,10
2019,2,2019_02_LAC_DET,LAC,DET,8,9,10,11,10,13
2019,2,2019_02_MIN_GB,MIN,GB,9,3,19,1,16,21
2019,2,2019_02_NE_MIA,NE,MIA,5,1,19,20,43,0
2019,2,2019_02_NO_LA,NO,LA,8,12,8,11,9,27
2019,2,2019_02_PHI_ATL,PHI,ATL,6,11,18,12,20,24
2019,2,2019_02_SEA_PIT,SEA,PIT,13,7,20,16,28,26
2019,2,2019_02_SF_CIN,SF,CIN,7,6,14,8,41,17
2019,2,2019_02_TB_CAR,TB,CAR,15,14,10,13,20,14
2019,3,2019_03_ATL_IND,ATL,IND,19,18,13,17,24,27
2019,3,2019_03_BAL_KC,BAL,KC,1,4,4,9,28,33
2019,3,2019_03_CAR_ARI,CAR,ARI,14,19,12,19,38,20
2019,3,2019_03_CHI_WAS,CHI,WAS,24,3,10,25,31,15
2019,3,2019_03_CIN_BUF,CIN,BUF,18,24,11,5,17,21
2019,3,2019_03_DEN_GB,DEN,GB,22,12,21,2,16,27
2019,3,2019_03_DET_PHI,DET,PHI,15,10,8,20,27,24
2019,3,2019_03_HOU_LAC,HOU,LAC,14,13,15,10,27,20
2019,3,2019_03_LA_CLE,LA,CLE,7,9,19,16,20,13
2019,3,2019_03_MIA_DAL,MIA,DAL,25,26,5,11,6,31
2019,3,2019_03_NO_SEA,NO,SEA,16,22,9,16,33,27
2019,3,2019_03_NYG_TB,NYG,TB,21,25,18,15,32,31
2019,3,2019_03_NYJ_NE,NYJ,NE,24,12,2,1,14,30
2019,3,2019_03_OAK_MIN,OAK,MIN,20,14,12,7,14,34
2019,3,2019_03_PIT_SF,PIT,SF,23,23,3,8,20,24
2019,3,2019_03_TEN_JAX,TEN,JAX,6,6,17,21,7,20
2019,4,2019_04_CAR_HOU,CAR,HOU,6,15,12,11,16,10
2019,4,2019_04_CIN_PIT,CIN,PIT,19,22,21,23,3,27
2019,4,2019_04_CLE_BAL,CLE,BAL,21,13,1,9,40,25
2019,4,2019_04_DAL_NO,DAL,NO,4,4,10,21,10,12
2019,4,2019_04_JAX_DEN,JAX,DEN,18,9,23,14,26,24
2019,4,2019_04_KC_DET,KC,DET,3,12,13,10,34,30
2019,4,2019_04_LAC_MIA,LAC,MIA,17,12,25,26,30,10
2019,4,2019_04_MIN_CHI,MIN,CHI,7,5,20,3,6,16
2019,4,2019_04_NE_BUF,NE,BUF,2,1,14,5,16,10
2019,4,2019_04_OAK_IND,OAK,IND,22,19,11,16,31,24
2019,4,2019_04_PHI_GB,PHI,GB,9,19,18,2,34,27
2019,4,2019_04_SEA_ARI,SEA,ARI,9,20,15,24,27,10
2019,4,2019_04_TB_LA,TB,LA,12,18,8,6,55,40
2019,4,2019_04_TEN_ATL,TEN,ATL,13,7,17,17,24,10
2019,4,2019_04_WAS_NYG,WAS,NYG,16,25,16,25,3,24
2019,5,2019_05_ARI_CIN,ARI,CIN,21,27,24,26,26,23
2019,5,2019_05_ATL_HOU,ATL,HOU,22,21,19,10,32,53
2019,5,2019_05_BAL_PIT,BAL,PIT,1,22,20,13,26,23
2019,5,2019_05_BUF_TEN,BUF,TEN,20,6,12,5,14,7
2019,5,2019_05_CHI_OAK,CHI,OAK,23,2,18,23,21,24
2019,5,2019_05_CLE_SF,CLE,SF,14,15,9,3,3,31
2019,5,2019_05_DEN_LAC,DEN,LAC,22,17,13,9,20,13
2019,5,2019_05_GB_DAL,GB,DAL,16,7,6,4,34,24
2019,5,2019_05_IND_KC,IND,KC,11,23,1,18,19,13
2019,5,2019_05_JAX_CAR,JAX,CAR,17,12,10,11,27,34
2019,5,2019_05_LA_SEA,LA,SEA,4,24,7,14,29,30
2019,5,2019_05_MIN_NYG,MIN,NYG,17,6,15,20,28,10
2019,5,2019_05_NE_WAS,NE,WAS,3,1,23,29,33,7
2019,5,2019_05_NYJ_PHI,NYJ,PHI,25,8,5,25,6,31
2019,5,2019_05_TB_NO,TB,NO,2,28,17,16,24,31
2019,6,2019_06_ATL_ARI,ATL,ARI,17,29,18,26,33,34
2019,6,2019_06_CAR_TB,CAR,TB,9,13,4,27,37,26
2019,6,2019_06_CIN_BAL,CIN,BAL,25,25,1,22,17,23
2019,6,2019_06_DAL_NYJ,DAL,NYJ,8,7,27,11,22,24
2019,6,2019_06_DET_GB,DET,GB,21,10,11,8,22,23
2019,6,2019_06_HOU_KC,HOU,KC,8,14,3,16,31,24
2019,6,2019_06_NO_JAX,NO,JAX,12,19,15,20,13,6
2019,6,2019_06_NYG_NE,NYG,NE,21,23,2,1,14,35
2019,6,2019_06_PHI_MIN,PHI,MIN,6,15,14,5,20,38
2019,6,2019_06_PIT_LAC,PIT,LAC,19,17,16,9,24,17
2019,6,2019_06_SEA_CLE,SEA,CLE,7,20,22,21,32,28
2019,6,2019_06_SF_LA,SF,LA,10,2,5,24,20,7
2019,6,2019_06_TEN_DEN,TEN,DEN,20,6,23,12,0,16
2019,6,2019_06_WAS_MIA,WAS,MIA,26,28,28,30,17,16
2019,7,2019_07_ARI_NYG,ARI,NYG,14,24,21,22,27,21
2019,7,2019_07_BAL_SEA,BAL,SEA,2,16,6,18,30,16
2019,7,2019_07_HOU_IND,HOU,IND,7,15,20,9,23,30
2019,7,2019_07_JAX_CIN,JAX,CIN,19,13,25,21,27,17
2019,7,2019_07_KC_DEN,KC,DEN,4,17,22,7,30,6
2019,7,2019_07_LAC_TEN,LAC,TEN,17,10,24,5,20,23
2019,7,2019_07_LA_ATL,LA,ATL,9,20,13,27,37,10
2019,7,2019_07_MIA_BUF,MIA,BUF,29,25,26,4,21,31
2019,7,2019_07_MIN_DET,MIN,DET,10,6,18,10,42,30
2019,7,2019_07_NE_NYJ,NE,NYJ,1,1,28,12,33,0
2019,7,2019_07_NO_CHI,NO,CHI,15,11,27,3,36,25
2019,7,2019_07_OAK_GB,OAK,GB,23,12,12,9,24,42
2019,7,2019_07_PHI_DAL,PHI,DAL,8,19,9,8,10,37
2019,7,2019_07_SF_WAS,SF,WAS,11,2,26,23,9,0
2019,8,2019_08_ARI_NO,ARI,NO,13,26,12,14,9,31
2019,8,2019_08_CAR_SF,CAR,SF,11,9,14,2,13,51
2019,8,2019_08_CIN_LA,CIN,LA,25,24,5,20,10,24
2019,8,2019_08_CLE_NE,CLE,NE,24,17,1,1,13,27
2019,8,2019_08_DEN_IND,DEN,IND,26,10,18,11,13,15
2019,8,2019_08_GB_KC,GB,KC,7,12,3,16,31,24
2019,8,2019_08_LAC_CHI,LAC,CHI,19,13,26,4,17,16
2019,8,2019_08_MIA_PIT,MIA,PIT,28,27,22,8,14,27
2019,8,2019_08_NYG_DET,NYG,DET,20,25,15,19,26,31
2019,8,2019_08_NYJ_JAX,NYJ,JAX,28,18,17,15,15,29
2019,8,2019_08_OAK_HOU,OAK,HOU,21,21,6,20,24,27
2019,8,2019_08_PHI_BUF,PHI,BUF,10,24,23,3,31,13
2019,8,2019_08_SEA_ATL,SEA,ATL,8,22,16,28,27,20
2019,8,2019_08_TB_TEN,TB,TEN,9,23,23,5,23,27
2019,8,2019_08_WAS_MIN,WAS,MIN,27,22,4,6,9,19
2019,9,2019_09_CHI_PHI,CHI,PHI,25,3,9,21,14,22
2019,9,2019_09_CLE_DEN,CLE,DEN,24,13,26,8,19,24
2019,9,2019_09_DAL_NYG,DAL,NYG,12,4,18,24,37,18
2019,9,2019_09_DET_OAK,DET,OAK,13,16,20,18,24,31
2019,9,2019_09_GB_LAC,GB,LAC,3,11,19,10,11,26
2019,9,2019_09_HOU_JAX,HOU,JAX,5,17,15,11,26,3
2019,9,2019_09_IND_PIT,IND,PIT,18,8,21,7,24,26
2019,9,2019_09_MIN_KC,MIN,KC,6,5,2,13,23,26
2019,9,2019_09_NE_BAL,NE,BAL,1,1,4,9,20,37
2019,9,2019_09_NYJ_MIA,NYJ,MIA,29,15,30,26,18,26
2019,9,2019_09_SF_ARI,SF,ARI,8,2,16,25,28,25
2019,9,2019_09_TB_SEA,TB,SEA,10,23,7,20,34,40
2019,9,2019_09_TEN_CAR,TEN,CAR,22,6,14,14,20,30
2019,9,2019_09_WAS_BUF,WAS,BUF,28,19,23,3,9,24
2019,10,2019_10_ARI_TB,ARI,TB,15,27,8,28,27,30
2019,10,2019_10_ATL_NO,ATL,NO,20,26,15,6,26,9
2019,10,2019_10_BAL_CIN,BAL,CIN,3,13,25,19,49,13
2019,10,2019_10_BUF_CLE,BUF,CLE,21,3,22,18,16,19
2019,10,2019_10_CAR_GB,CAR,GB,13,17,10,15,16,24
2019,10,2019_10_DET_CHI,DET,CHI,14,23,24,5,13,20
2019,10,2019_10_KC_TEN,KC,TEN,2,17,19,8,32,35
2019,10,2019_10_LAC_OAK,LAC,OAK,16,9,17,22,24,26
2019,10,2019_10_LA_PIT,LA,PIT,12,12,18,10,12,17
2019,10,2019_10_MIA_IND,MIA,IND,27,30,17,14,16,12
2019,10,2019_10_MIN_DAL,MIN,DAL,7,7,9,4,28,24
2019,10,2019_10_NYG_NYJ,NYG,NYJ,18,29,28,20,27,34
2019,10,2019_10_SEA_SF,SEA,SF,4,25,6,2,27,24
2019,11,2019_11_ARI_SF,ARI,SF,14,26,7,2,26,36
2019,11,2019_11_ATL_CAR,ATL,CAR,22,23,12,17,29,3
2019,11,2019_11_BUF_MIA,BUF,MIA,24,3,30,24,37,20
2019,11,2019_11_CHI_LA,CHI,LA,26,4,11,9,7,17
2019,11,2019_11_CIN_OAK,CIN,OAK,28,23,16,21,10,17
2019,11,2019_11_DAL_DET,DAL,DET,8,5,15,18,35,27
2019,11,2019_11_DEN_MIN,DEN,MIN,27,5,5,7,23,27
2019,11,2019_11_HOU_BAL,HOU,BAL,10,9,1,8,7,41
2019,11,2019_11_JAX_IND,JAX,IND,23,8,20,10,13,33
2019,11,2019_11_KC_LAC,KC,LAC,2,20,17,11,24,17
2019,11,2019_11_NE_PHI,NE,PHI,4,1,13,14,17,10
2019,11,2019_11_NO_TB,NO,TB,18,7,6,25,34,17
2019,11,2019_11_NYJ_WAS,NYJ,WAS,29,19,31,15,34,17
2019,11,2019_11_PIT_CLE,PIT,CLE,21,6,25,16,7,21
2019,12,2019_12_BAL_LA,BAL,LA,1,5,13,7,45,6
2019,12,2019_12_CAR_NO,CAR,NO,16,22,14,8,31,34
2019,12,2019_12_DAL_NE,DAL,NE,6,6,5,1,9,13
2019,12,2019_12_DEN_BUF,DEN,BUF,26,6,21,3,3,20
2019,12,2019_12_DET_WAS,DET,WAS,12,24,31,18,16,19
2019,12,2019_12_GB_SF,GB,SF,9,10,3,2,8,37
2019,12,2019_12_IND_HOU,IND,HOU,17,11,11,16,17,20
2019,12,2019_12_JAX_TEN,JAX,TEN,25,13,22,6,20,42
2019,12,2019_12_MIA_CLE,MIA,CLE,30,27,24,14,24,41
2019,12,2019_12_NYG_CHI,NYG,CHI,22,26,27,4,14,19
2019,12,2019_12_OAK_NYJ,OAK,NYJ,18,17,28,20,3,34
2019,12,2019_12_PIT_CIN,PIT,CIN,23,9,29,25,16,10
2019,12,2019_12_SEA_PHI,SEA,PHI,8,19,15,15,17,9
2019,12,2019_12_TB_ATL,TB,ATL,7,28,20,23,35,22
2019,13,2019_13_BUF_DAL,BUF,DAL,21,3,6,7,26,15
2019,13,2019_13_CHI_DET,CHI,DET,28,4,11,24,24,20
2019,13,2019_13_CLE_PIT,CLE,PIT,20,17,25,8,13,20
2019,13,2019_13_GB_NYG,GB,NYG,13,13,24,27,31,13
2019,13,2019_13_LAC_DEN,LAC,DEN,23,10,29,9,20,23
2019,13,2019_13_LA_ARI,LA,ARI,14,14,15,28,34,7
2019,13,2019_13_MIN_SEA,MIN,SEA,8,6,7,20,30,37
2019,13,2019_13_NE_HOU,NE,HOU,5,1,10,16,22,28
2019,13,2019_13_NO_ATL,NO,ATL,9,12,19,26,26,18
2019,13,2019_13_NYJ_CIN,NYJ,CIN,27,19,31,25,6,22
2019,13,2019_13_OAK_KC,OAK,KC,22,23,4,18,9,40
2019,13,2019_13_PHI_MIA,PHI,MIA,18,15,30,30,31,37
2019,13,2019_13_SF_BAL,SF,BAL,2,2,1,5,17,20
2019,13,2019_13_TB_JAX,TB,JAX,3,29,26,21,28,11
2019,13,2019_13_TEN_IND,TEN,IND,16,9,17,11,31,17
2019,13,2019_13_WAS_CAR,WAS,CAR,32,22,12,24,29,21
2019,14,2019_14_BAL_BUF,BAL,BUF,1,5,18,3,24,17
2019,14,2019_14_CAR_ATL,CAR,ATL,13,26,17,27,20,40
2019,14,2019_14_CIN_CLE,CIN,CLE,30,24,20,18,19,27
2019,14,2019_14_DAL_CHI,DAL,CHI,8,8,26,4,24,31
2019,14,2019_14_DEN_HOU,DEN,HOU,29,9,10,17,38,24
2019,14,2019_14_DET_MIN,DET,MIN,13,25,7,11,7,20
2019,14,2019_14_IND_TB,IND,TB,16,15,4,30,35,38
2019,14,2019_14_KC_NE,KC,NE,3,16,6,1,23,16
2019,14,2019_14_LAC_JAX,LAC,JAX,21,10,25,22,45,10
2019,14,2019_14_MIA_NYJ,MIA,NYJ,28,32,27,19,21,22
2019,14,2019_14_NYG_PHI,NYG,PHI,24,29,15,20,17,23
2019,14,2019_14_PIT_ARI,PIT,ARI,23,6,19,31,23,17
2019,14,2019_14_SEA_LA,SEA,LA,5,23,12,13,12,28
2019,14,2019_14_SF_NO,SF,NO,2,2,9,12,48,46
2019,14,2019_14_TEN_OAK,TEN,OAK,14,7,22,28,42,21
2019,14,2019_14_WAS_GB,WAS,GB,31,21,11,14,15,20
2019,15,2019_15_ATL_SF,ATL,SF,14,25,2,3,29,22
2019,15,2019_15_BUF_PIT,BUF,PIT,19,2,22,6,17,10
2019,15,2019_15_CHI_GB,CHI,GB,25,4,13,13,13,21
2019,15,2019_15_CLE_ARI,CLE,ARI,20,15,21,29,24,38
2019,15,2019_15_DEN_KC,DEN,KC,26,10,4,14,3,23
2019,15,2019_15_HOU_TEN,HOU,TEN,11,19,10,9,24,21
2019,15,2019_15_IND_NO,IND,NO,16,16,5,17,7,34
2019,15,2019_15_JAX_OAK,JAX,OAK,27,24,23,28,20,16
2019,15,2019_15_LA_DAL,LA,DAL,12,11,9,12,21,44
2019,15,2019_15_MIA_NYG,MIA,NYG,29,31,24,27,20,36
2019,15,2019_15_MIN_LAC,MIN,LAC,7,7,17,8,39,10
2019,15,2019_15_NE_CIN,NE,CIN,8,1,30,22,34,13
2019,15,2019_15_NYJ_BAL,NYJ,BAL,28,18,1,5,21,42
2019,15,2019_15_PHI_WAS,PHI,WAS,15,18,31,20,37,27
2019,15,2019_15_SEA_CAR,SEA,CAR,6,21,14,26,30,24
2019,15,2019_15_TB_DET,TB,DET,3,30,18,23,38,17
2019,16,2019_16_ARI_SEA,ARI,SEA,15,27,7,18,27,13
2019,16,2019_16_BAL_CLE,BAL,CLE,1,4,19,15,31,15
2019,16,2019_16_BUF_NE,BUF,NE,20,2,6,1,17,24
2019,16,2019_16_CAR_IND,CAR,IND,14,26,17,15,6,38
2019,16,2019_16_CIN_MIA,CIN,MIA,30,21,27,28,35,38
2019,16,2019_16_DAL_PHI,DAL,PHI,5,10,10,14,9,17
2019,16,2019_16_DET_DEN,DET,DEN,16,23,28,9,17,27
2019,16,2019_16_GB_MIN,GB,MIN,12,8,5,6,23,10
2019,16,2019_16_HOU_TB,HOU,TB,8,16,3,27,23,20
2019,16,2019_16_JAX_ATL,JAX,ATL,25,20,13,22,12,24
2019,16,2019_16_KC_CHI,KC,CHI,4,9,24,3,26,3
2019,16,2019_16_LA_SF,LA,SF,11,13,2,5,31,34
2019,16,2019_16_NO_TEN,NO,TEN,5,12,9,7,38,28
2019,16,2019_16_NYG_WAS,NYG,WAS,21,24,29,19,41,35
2019,16,2019_16_OAK_LAC,OAK,LAC,22,25,18,11,24,17
2019,16,2019_16_PIT_NYJ,PIT,NYJ,23,6,26,17,10,16
2019,17,2019_17_ARI_LA,ARI,LA,16,27,12,17,24,31
2019,17,2019_17_ATL_TB,ATL,TB,13,22,3,29,28,22
2019,17,2019_17_CHI_MIN,CHI,MIN,28,5,7,6,21,19
2019,17,2019_17_CLE_CIN,CLE,CIN,21,20,30,24,23,33
2019,17,2019_17_GB_DET,GB,DET,13,9,19,25,23,20
2019,17,2019_17_IND_JAX,IND,JAX,15,15,27,22,20,38
2019,17,2019_17_LAC_KC,LAC,KC,20,12,4,7,21,31
2019,17,2019_17_MIA_NE,MIA,NE,24,31,6,1,27,24
2019,17,2019_17_NO_CAR,NO,CAR,5,14,17,30,42,10
2019,17,2019_17_NYJ_BUF,NYJ,BUF,26,19,22,2,13,6
2019,17,2019_17_OAK_DEN,OAK,DEN,23,26,25,10,15,16
2019,17,2019_17_PHI_NYG,PHI,NYG,14,16,18,28,34,17
2019,17,2019_17_PIT_BAL,PIT,BAL,24,4,1,3,10,28
2019,17,2019_17_SF_SEA,SF,SEA,2,8,9,21,26,21
2019,17,2019_17_TEN_HOU,TEN,HOU,10,13,11,18,35,14
2019,17,2019_17_WAS_DAL,WAS,DAL,29,23,8,11,16,47
2020,1,2020_01_ARI_SF,ARI,SF,1,1,1,1,24,20
2020,1,2020_01_CHI_DET,CHI,DET,1,1,1,1,27,23
2020,1,2020_01_CLE_BAL,CLE,BAL,1,1,1,1,6,38
2020,1,2020_01_DAL_LA,DAL,LA,1,1,1,1,17,20
2020,1,2020_01_GB_MIN,GB,MIN,1,1,1,1,43,34
2020,1,2020_01_HOU_KC,HOU,KC,1,1,1,1,20,34
2020,1,2020_01_IND_JAX,IND,JAX,1,1,1,1,20,27
2020,1,2020_01_LAC_CIN,LAC,CIN,1,1,1,1,16,13
2020,1,2020_01_LV_CAR,LV,CAR,1,1,1,1,34,30
2020,1,2020_01_MIA_NE,MIA,NE,1,1,1,1,11,21
2020,1,2020_01_NYJ_BUF,NYJ,BUF,1,1,1,1,17,27
2020,1,2020_01_PHI_WAS,PHI,WAS,1,1,1,1,17,27
2020,1,2020_01_PIT_NYG,PIT,NYG,1,1,1,1,26,16
2020,1,2020_01_SEA_ATL,SEA,ATL,1,1,1,1,38,25
2020,1,2020_01_TB_NO,TB,NO,1,1,1,1,23,34
2020,1,2020_01_TEN_DEN,TEN,DEN,1,1,1,1,16,14
2020,2,2020_02_ATL_DAL,ATL,DAL,7,16,12,7,39,40
2020,2,2020_02_BAL_HOU,BAL,HOU,2,1,11,15,33,16
2020,2,2020_02_BUF_MIA,BUF,MIA,5,6,16,8,31,28
2020,2,2020_02_CAR_TB,CAR,TB,4,15,9,15,17,31
2020,2,2020_02_CIN_CLE,CIN,CLE,15,5,17,16,30,35
2020,2,2020_02_DEN_PIT,DEN,PIT,14,5,6,5,21,26
2020,2,2020_02_DET_GB,DET,GB,9,13,1,15,21,42
2020,2,2020_02_JAX_TEN,JAX,TEN,5,7,13,4,30,33
2020,2,2020_02_KC_LAC,KC,LAC,3,7,13,3,23,20
2020,2,2020_02_LA_PHI,LA,PHI,11,6,12,13,37,19
2020,2,2020_02_MIN_IND,MIN,IND,3,17,11,13,11,28
2020,2,2020_02_NE_SEA,NE,SEA,10,2,2,11,30,35
2020,2,2020_02_NO_LV,NO,LV,3,9,3,14,24,34
2020,2,2020_02_NYG_CHI,NYG,CHI,13,12,5,9,13,17
2020,2,2020_02_SF_NYJ,SF,NYJ,11,10,12,13,31,13
2020,2,2020_02_WAS_ARI,WAS,ARI,5,6,8,7,15,30
2020,3,2020_03_CAR_LAC,CAR,LAC,13,22,20,3,21,16
2020,3,2020_03_CHI_ATL,CHI,ATL,15,3,5,27,30,26
2020,3,2020_03_CIN_PHI,CIN,PHI,16,13,20,21,23,23
2020,3,2020_03_DAL_SEA,DAL,SEA,7,20,2,17,31,38
2020,3,2020_03_DET_ARI,DET,ARI,15,25,8,2,26,23
2020,3,2020_03_GB_NO,GB,NO,1,17,6,18,37,30
2020,3,2020_03_HOU_PIT,HOU,PIT,20,23,9,4,21,28
2020,3,2020_03_KC_BAL,KC,BAL,7,6,3,1,34,20
2020,3,2020_03_LA_BUF,LA,BUF,7,3,6,10,32,35
2020,3,2020_03_LV_NE,LV,NE,4,16,10,11,20,36
2020,3,2020_03_MIA_JAX,MIA,JAX,19,14,7,15,31,13
2020,3,2020_03_NYJ_IND,NYJ,IND,22,19,12,5,7,36
2020,3,2020_03_SF_NYG,SF,NYG,10,4,23,8,36,9
2020,3,2020_03_TB_DEN,TB,DEN,8,13,21,7,28,10
2020,3,2020_03_TEN_MIN,TEN,MIN,11,9,14,26,31,30
2020,3,2020_03_WAS_CLE,WAS,CLE,17,12,18,24,20,34
2020,4,2020_04_ARI_CAR,ARI,CAR,12,7,16,16,21,31
2020,4,2020_04_ATL_GB,ATL,GB,5,28,1,18,16,30
2020,4,2020_04_BAL_WAS,BAL,WAS,4,3,18,16,31,17
2020,4,2020_04_BUF_LV,BUF,LV,3,14,7,22,30,23
2020,4,2020_04_CLE_DAL,CLE,DAL,13,21,7,26,49,38
2020,4,2020_04_DEN_NYJ,DEN,NYJ,22,11,24,24,37,28
2020,4,2020_04_IND_CHI,IND,CHI,9,1,14,8,19,11
2020,4,2020_04_JAX_CIN,JAX,CIN,15,17,17,13,25,33
2020,4,2020_04_LAC_TB,LAC,TB,21,4,10,7,31,38
2020,4,2020_04_MIN_HOU,MIN,HOU,13,27,20,25,31,23
2020,4,2020_04_NE_KC,NE,KC,8,10,4,6,10,26
2020,4,2020_04_NO_DET,NO,DET,7,24,15,23,35,29
2020,4,2020_04_NYG_LA,NYG,LA,23,15,6,12,9,17
2020,4,2020_04_PHI_SF,PHI,SF,19,20,8,2,25,20
2020,4,2020_04_SEA_MIA,SEA,MIA,2,19,15,9,31,23
2020,5,2020_05_ARI_NYJ,ARI,NYJ,14,9,24,26,30,10
2020,5,2020_05_BUF_TEN,BUF,TEN,5,14,22,6,16,42
2020,5,2020_05_CAR_ATL,CAR,ATL,13,16,11,27,23,16
2020,5,2020_05_CIN_BAL,CIN,BAL,13,13,6,5,3,27
2020,5,2020_05_IND_CLE,IND,CLE,12,1,4,24,23,32
2020,5,2020_05_JAX_HOU,JAX,HOU,16,20,22,24,14,30
2020,5,2020_05_LAC_NO,LAC,NO,20,10,5,22,27,30
2020,5,2020_05_LA_WAS,LA,WAS,11,7,23,19,30,10
2020,5,2020_05_LV_KC,LV,KC,9,21,8,3,40,32
2020,5,2020_05_MIA_SF,MIA,SF,17,11,10,4,43,17
2020,5,2020_05_MIN_SEA,MIN,SEA,11,23,2,18,26,27
2020,5,2020_05_NYG_DAL,NYG,DAL,25,11,3,28,34,37
2020,5,2020_05_PHI_PIT,PHI,PIT,19,17,22,2,29,38
2020,5,2020_05_TB_CHI,TB,CHI,7,9,18,8,19,20
2020,6,2020_06_ARI_DAL,ARI,DAL,11,9,2,28,38,10
2020,6,2020_06_ATL_MIN,ATL,MIN,14,27,10,26,40,23
2020,6,2020_06_BAL_PHI,BAL,PHI,7,1,16,22,30,28
2020,6,2020_06_CHI_CAR,CHI,CAR,19,7,14,14,23,16
2020,6,2020_06_CIN_IND,CIN,IND,20,16,12,3,27,31
2020,6,2020_06_CLE_PIT,CLE,PIT,3,24,15,2,7,38
2020,6,2020_06_DEN_NE,DEN,NE,24,6,22,5,18,12
2020,6,2020_06_DET_JAX,DET,JAX,21,17,18,23,34,16
2020,6,2020_06_GB_TB,GB,TB,5,8,8,11,10,38
2020,6,2020_06_HOU_TEN,HOU,TEN,17,20,14,4,36,42
2020,6,2020_06_KC_BUF,KC,BUF,7,10,8,21,26,17
2020,6,2020_06_LA_SF,LA,SF,9,4,13,13,16,24
2020,6,2020_06_NYJ_MIA,NYJ,MIA,26,27,9,12,0,24
2020,6,2020_06_WAS_NYG,WAS,NYG,23,21,25,18,19,20
2020,7,2020_07_BUF_NYJ,BUF,NYJ,12,22,30,27,18,10
2020,7,2020_07_CAR_NO,CAR,NO,20,16,14,18,24,27
2020,7,2020_07_CHI_LA,CHI,LA,23,8,15,6,10,24
2020,7,2020_07_CLE_CIN,CLE,CIN,8,28,22,20,37,34
2020,7,2020_07_DAL_WAS,DAL,WAS,4,30,27,21,3,25
2020,7,2020_07_DET_ATL,DET,ATL,21,17,9,26,23,22
2020,7,2020_07_GB_HOU,GB,HOU,9,15,18,25,35,20
2020,7,2020_07_JAX_LAC,JAX,LAC,24,24,25,10,29,39
2020,7,2020_07_KC_DEN,KC,DEN,3,12,29,3,43,16
2020,7,2020_07_NYG_PHI,NYG,PHI,28,19,19,23,21,22
2020,7,2020_07_PIT_TEN,PIT,TEN,12,1,7,11,27,24
2020,7,2020_07_SEA_ARI,SEA,ARI,5,14,6,4,34,37
2020,7,2020_07_SF_NE,SF,NE,17,13,26,3,33,6
2020,7,2020_07_TB_LV,TB,LV,2,9,16,19,45,20
2020,8,2020_08_ATL_CAR,ATL,CAR,7,24,17,15,25,17
2020,8,2020_08_DAL_PHI,DAL,PHI,12,28,16,21,9,23
